-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,23,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,23,23,16,23,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,-1,24,14,-1,24,18,24,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,-1,-1,-1,-1,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,23,23,23,23,23,23,23,23,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,14,24,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,14,24,11,14,24,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,14,1,0,0,0,16,1,0,2,-1,14,24,-1,-1,-1,-1,-1,16,-1,-1,-1,-1,-1,11,24,14,24,14,11,24,14,24,-1,14,-1,11,24,14,24,-1,23,23,23,23,23,-1,-1,-1,-1,-1,-1,-1,23,23,16,23,23,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,23,-1,24,14,24,19,11,14,24,23,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,23,23,23,23,-1,6,7,8,-1,23,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,0,4,5,5,4,-1,3,5,5,-1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,14,24,16,14,24,-1,-1,-1,-1,-1,-1,24,14,24,-1,14,24,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,23,23,12,24,1,0,0,0,0,0,2,14,23,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,14,24,11,24,-1,-1,-1,-1,-1,24,-1,-1,24,14,24,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,24,14,24,14,-1,3,5,-1,-1,-1,24,14,14,24,11,24,1,0,5,4,4,5,5,5,5,5,5,5,5,5,5,5,4,5,-1,6,7,7,7,8,23,23,23,16,23,23,1,0,0,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,14,24,11,1,0,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1
-1,-1,23,23,-1,-1,6,7,7,8,-1,-1,-1,-1,-1,6,-1,-1,1,0,2,-1,-1,-1,-1,-1,23,23,16,23,23,-1,-1,-1,23,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,0,2,17,-1,-1,-1,-1,1,0,0,0,0,0,0,5,4,4,4,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,5,-1,-1,-1,-1,-1,-1,24,14,24,-1,14,24,11,-1,-1,-1,-1,-1,-1,23,23,16,23,23,23,-1,-1,-1,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,23,23,1,0,0,5,-1,-1,23,23,23,23,23,23,5,24,-1,-1,-1,-1
-1,15,14,24,23,23,23,23,23,23,23,23,-1,-1,-1,-1,-1,23,23,-1,-1,-1,-1,-1,-1,-1,24,14,24,11,24,-1,-1,23,-1,23,-1,-1,-1,-1,-1,-1,-1,23,23,23,3,4,2,14,24,-1,-1,5,4,4,4,5,5,5,5,5,5,5,-1,-1,-1,23,23,-1,-1,-1,-1,23,23,-1,3,5,-1,-1,-1,-1,-1,-1,6,7,7,7,7,7,2,-1,-1,-1,-1,-1,-1,18,24,14,24,14,24,-1,23,23,23,23,23,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,24,14,24,5,-1,-1,23,23,24,14,26,26,24,26,26,5,2,-1,-1,-1,-1
-1,-1,6,7,8,-1,14,24,14,21,24,23,23,-1,-1,-1,23,-1,-1,23,-1,-1,23,23,23,-1,1,0,0,0,2,-1,23,-1,-1,-1,23,-1,-1,-1,-1,-1,23,23,23,23,23,3,5,0,8,-1,24,5,4,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,-1,-1,23,-1,-1,23,-1,-1,23,3,5,-1,23,23,16,23,23,-1,-1,-1,23,23,-1,-1,16,23,23,-1,-1,-1,1,0,0,0,0,2,-1,14,24,14,11,24,14,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,14,-1,-1,-1,-1,-1,14,1,0,0,-1,23,23,26,26,6,7,22,22,8,23,23,23,-1,-1,-1,-1,-1
23,23,23,23,23,24,1,0,0,0,2,14,24,23,23,23,11,-1,24,-1,23,-1,24,16,14,-1,-1,23,23,23,23,24,14,-1,-1,-1,24,13,-1,-1,-1,23,-1,-1,-1,-1,23,-1,-1,-1,-1,-1,1,5,5,-1,-1,-1,23,23,23,23,-1,-1,-1,23,-1,-1,-1,-1,23,23,-1,-1,-1,23,23,-1,-1,11,24,14,14,24,17,-1,23,-1,18,14,24,14,24,14,24,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,2,-1,23,23,-1,-1,-1,24,14,24,14,-1,1,2,-1,-1,-1,12,-1,1,-1,-1,-1,23,23,24,12,26,26,26,26,26,26,24,11,24,-1,-1,23,23,-1
24,11,24,14,12,1,4,4,4,4,4,0,2,-1,23,23,7,-1,7,-1,-1,-1,1,0,2,-1,-1,-1,-1,24,-1,1,0,22,22,22,0,2,-1,-1,23,-1,-1,14,19,-1,-1,24,14,-1,24,14,5,5,-1,-1,-1,23,-1,-1,-1,24,-1,-1,21,-1,-1,-1,-1,-1,23,23,-1,-1,-1,-1,23,-1,-1,6,7,7,7,7,8,-1,23,19,1,0,0,0,0,0,2,23,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,-1,-1,-1,1,0,0,2,-1,-1,-1,-1,21,0,0,23,23,23,23,24,14,26,6,8,26,16,26,26,26,26,6,7,8,23,23,23,-1,-1
0,0,0,0,0,4,4,4,4,4,4,4,4,14,24,-1,-1,-1,-1,24,14,11,-1,-1,-1,-1,-1,24,11,1,22,4,4,4,4,4,4,5,-1,23,-1,-1,-1,6,7,8,-1,1,2,-1,1,0,5,-1,-1,11,12,-1,-1,-1,-1,1,22,22,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,24,-1,-1,16,-1,-1,-1,-1,24,-1,1,4,4,4,4,4,4,5,-1,24,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19,24,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4,5,24,14,24,26,6,8,23,23,23,23,23,23,23,23,23,26,26,14,24,-1,14,20,24
