-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,5,5,5,5,5,23,23,23,3,5,5,5,5,5,5,5,5,5,23,23,23,23,23,23,23,24,-1,24,23,23,-1,23,23,23,23,23,23,23,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,5,5,5,5,5,23,23,23,23,23,11,14,24,23,23,23,-1,-1,-1,-1,23,-1,-1,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,23,23,23,23,23,5,5,5,5,5,5,5,5,5,5,5,5,5,5
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,5,5,5,23,23,23,24,14,23,23,3,5,5,5,5,23,23,23,23,24,14,-1,-1,-1,-1,0,-1,2,-1,14,24,23,23,16,23,24,14,21,24,-1,-1,-1,23,23,23,-1,23,23,23,23,23,23,23,23,23,23,-1,-1,-1,-1,-1,23,23,-1,23,23,23,-1,23,23,23,23,23,23,-1,3,5,5,5,5,5,-1,14,24,-1,-1,1,0,2,-1,-1,-1,23,23,-1,23,23,23,23,23,23,23,-1,-1,-1,23,23,23,-1,24,11,14,-1,24,-1,5,5,5,5,5,5,5,5,5,5,5,5,5,5
-1,-1,-1,-1,-1,23,23,23,23,23,23,23,23,23,23,23,23,23,-1,-1,3,5,23,14,11,24,-1,6,8,-1,24,11,24,14,-1,-1,24,14,24,-1,1,2,-1,-1,24,14,-1,-1,-1,-1,1,2,23,-1,-1,23,1,0,0,2,-1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,3,5,5,5,5,5,-1,1,2,-1,16,23,23,23,14,18,24,-1,23,23,-1,-1,23,23,-1,23,19,23,23,23,-1,-1,23,23,1,0,2,16,0,23,5,5,5,5,5,5,5,5,5,5,5,5,5,5
-1,-1,-1,-1,-1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,-1,3,5,-1,6,7,8,23,23,23,23,6,7,7,8,23,23,1,0,2,9,3,5,9,9,1,2,22,22,22,22,3,5,23,24,14,23,3,5,5,5,-1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,27,28,29,23,23,23,23,23,23,3,5,5,5,5,5,-1,23,23,23,24,-1,-1,-1,1,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,14,12,-1,-1,-1,-1,14,17,24,23,23,-1,23,5,5,5,5,5,5,5,5,5,5,5,5,5,5
-1,-1,-1,-1,-1,14,24,11,24,14,-1,24,14,12,14,24,-1,24,23,23,23,23,24,23,23,23,23,23,23,14,24,-1,-1,-1,24,14,3,5,5,10,3,5,10,10,3,5,5,5,5,5,3,5,23,6,8,23,3,5,5,5,-1,23,23,23,23,23,23,23,23,27,29,23,23,23,23,23,23,23,19,23,23,23,6,8,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,16,23,23,23,23,14,1,2,14,24,-1,3,5,5,9,9,9,9,9,9,9,9,9,3,0,2,-1,-1,-1,-1,1,0,2,14,-1,21,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5
-1,17,14,-1,-1,1,0,0,0,0,0,0,0,0,0,2,-1,6,-1,-1,24,-1,1,24,-1,-1,14,24,-1,6,8,23,23,-1,6,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,23,-1,-1,23,3,5,5,5,-1,-1,-1,-1,-1,-1,27,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,27,29,23,-1,24,14,24,14,24,-1,24,1,5,5,0,2,24,3,5,5,10,10,10,10,10,10,10,10,10,3,5,5,22,22,22,22,3,5,5,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5
-1,6,8,-1,-1,3,4,4,4,4,4,4,4,4,4,5,-1,-1,-1,-1,1,23,3,2,23,23,6,8,-1,-1,14,24,11,-1,-1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,23,-1,-1,23,3,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,17,0,0,0,0,2,-1,1,5,5,5,5,5,0,5,5,5,10,10,10,10,10,10,10,10,10,3,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
-1,-1,-1,-1,-1,3,4,4,4,4,4,4,4,4,4,5,-1,-1,-1,-1,3,24,23,3,14,24,11,23,23,23,6,7,8,23,23,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,23,23,23,23,3,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,27,28,28,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,1,5,5,5,5,5,14,24,-1,-1,-1,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,-1,23,23,23,23,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
9,9,9,9,9,3,4,4,4,4,4,4,4,4,4,5,9,9,9,9,3,2,23,3,0,0,2,-1,24,14,-1,-1,-1,24,14,24,23,23,23,16,23,-1,24,14,24,23,23,23,23,23,16,14,24,-1,14,24,3,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,14,3,5,5,5,5,5,0,2,18,23,-1,-1,-1,-1,-1,-1,24,14,-1,-1,-1,-1,24,14,24,-1,-1,-1,-1,-1,23,23,23,23,23,16,23,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
